"année";"nom territoire";"code insee";"nom commune";"type d'occupation des sols";"absorption annuelle carbone en kteqCO2/an";"surface en km2"
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Total carbone absorbé";5,16142042810614;6,61931010901787
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"prairies";0;0
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"forets";10,3402051298023;11,2147978706215
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Total carbone absorbé";10,3402051298023;11,2147978706215
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"prairies";0,0462034811338665;0,252478038982877
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"forets";8,61316266744048;9,34167911850453
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Total carbone absorbé";8,65936614857435;9,5941571574874
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26234";"Piégros-la-Clastre";"prairies";0,635011750051387;3,47000956312233
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26234";"Piégros-la-Clastre";"forets";12,0383633484111;13,0565892988343
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26234";"Piégros-la-Clastre";"Total carbone absorbé";12,6733750984625;16,5265988619566
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26266";"Rimon-et-Savel";"prairies";0,414113686376324;2,2629163189963
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26266";"Rimon-et-Savel";"forets";5,11062535350242;5,54289103673697
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26266";"Rimon-et-Savel";"Total carbone absorbé";5,52473903987874;7,80580735573328
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26289";"Saillans";"prairies";0;0
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26289";"Saillans";"forets";7,54099735597552;8,17882817879582
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26289";"Saillans";"Total carbone absorbé";7,54099735597552;8,17882817879582
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26296";"Saint-Benoit-en-Diois";"prairies";0,0784937244783473;0,428927456165832
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26296";"Saint-Benoit-en-Diois";"forets";7,19245053012173;7,80080064923251
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26296";"Saint-Benoit-en-Diois";"Total carbone absorbé";7,27094425460007;8,22972810539835
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"prairies";0,0662975077392293;0,362281463055898
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"forets";4,14479321892772;4,49536712108588
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Total carbone absorbé";4,21109072666695;4,85764858414178
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"prairies";0,0000203408097771;0,000111151965995082
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"forets";3,19425097923685;3,46442634652653
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Total carbone absorbé";3,19427132004663;3,46453749849253
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"prairies";0;0
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"forets";18,3506180796462;19,9027456400315
"2018";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Total carbone absorbé";18,3506180796462;19,9027456400315
